[2021-04-12 00:00:01]: Foxie♥ [♥, Level 40]: California: ?
[2021-04-12 00:48:22]: ϻɪɔʜɑʟ [Banana fish, Level 24]: pls
[2021-04-12 00:48:23]: ***  [, Level 0]: 'mlewuś' entered and joined the game
[2021-04-12 00:48:25]: ϻɪɔʜɑʟ [Banana fish, Level 24]: no
[2021-04-12 00:48:27]: (1)kais [, Level 58]: i don't want your money
[2021-04-12 00:48:28]: ***  [, Level 0]: 'Kopyrko' entered and joined the game
[2021-04-12 00:48:34]: (1)ERROR. [404, Level 41]: Ðream:
[2021-04-12 00:48:35]: ϻɪɔʜɑʟ [Banana fish, Level 24]: i m noob
[2021-04-12 00:48:37]: ϻɪɔʜɑʟ [Banana fish, Level 24]: pls
[2021-04-12 00:48:38]: ϻɪɔʜɑʟ [Banana fish, Level 24]: no
[2021-04-12 00:48:42]: ***  [, Level 0]: 'cika' has left the game
[2021-04-12 00:48:45]: (1)kais [, Level 58]: then don't say war to peoples
[2021-04-12 00:48:47]: ϻɪɔʜɑʟ [Banana fish, Level 24]: kaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaais
[2021-04-12 00:48:49]: SanoreX [Chilli.*, Level 0]: dur bi
[2021-04-12 00:48:57]: ϻɪɔʜɑʟ [Banana fish, Level 24]: i for fun
[2021-04-12 00:48:59]: ***  [, Level 0]: 'cika' entered and joined the game
[2021-04-12 00:48:59]: ***  [, Level 0]: 'Juzudek' entered and joined the game
[2021-04-12 00:49:00]: ϻɪɔʜɑʟ [Banana fish, Level 24]: war
[2021-04-12 00:49:02]: (1)kais [, Level 58]: no you didn't
[2021-04-12 00:49:15]: (1)kais [, Level 58]: you said it because you lost your fight against godlike
[2021-04-12 00:49:28]: [D]ϻɪɔʜɑʟ [Banana fish, Level 20]: no i don  war i am drybciuś your friend i never fight in u
[2021-04-12 00:49:45]: (1)SanoreX.* [Chilli.*, Level 0]: oha lan
[2021-04-12 00:49:49]: (1)kais [, Level 58]: ik that you're drycius
[2021-04-12 00:49:51]: [D]ϻɪɔʜɑʟ [Banana fish, Level 20]: kais: u pro pls no
[2021-04-12 00:49:56]: (1)kais [, Level 58]: drybcius*
[2021-04-12 00:50:08]: [D]ϻɪɔʜɑʟ [Banana fish, Level 20]: (1)kais: Drybciuś no Drycius
[2021-04-12 00:50:10]: (1)SanoreX.* [Chilli.*, Level 0]: 1: HELP
[2021-04-12 00:50:22]: VD|HolyHo| [VsDoggo´s, Level 28]: fokkonaut: when is your bdy?
[2021-04-12 00:50:29]: fokkonaut [, Level 102]: now
[2021-04-12 00:50:29]: kais [, Level 65]: yeah, i corrected myself, i can't write this weird s
[2021-04-12 00:50:35]: VD|HolyHo|° [VsDoggo´s, Level 18]: fokkonaut: fr?>
[2021-04-12 00:50:38]: fokkonaut [, Level 102]: no xd
[2021-04-12 00:50:50]: ***  [, Level 0]: [INFO] Go to the bank and deposit your wallet money to make it safe from stealing
[2021-04-12 00:51:19]: rexi [, Level 0]: (1)ERROR: <<<<<
[2021-04-12 00:52:06]: ϻɪɔʜɑʟ [Banana fish, Level 24]: go
[2021-04-12 00:52:15]: SanoreX [Chilli.*, Level 0]: fuck cp arena
[2021-04-12 00:52:46]: ***  [, Level 0]: 'VD|HolyHo|°' has left the game
[2021-04-12 00:52:46]: ***  [, Level 0]: 'VD|HolyHo|' has left the game
[2021-04-12 00:52:49]: Axandos² [, Level 20]: İchMichel:  ur turkish power does nothing+
[2021-04-12 00:52:53]: ***  [, Level 0]: '(1)VD|HolyHo|°' has left the game
[2021-04-12 00:52:53]: ***  [, Level 0]: '(1)VD|HolyHo|' has left the game
[2021-04-12 00:53:32]: SanoreX.* [Chilli.*, Level 22]: lag
[2021-04-12 00:53:51]: İchMichel [, Level 31]: Axandos: you don't know what they did that took over the whole world in time
